0	0	437.5	609.0
10	0	437.5	609.0
20	0	437.5	609.0
30	0	437.5	609.0
40	0	437.5	609.0
50	0	437.5	609.0
60	0	437.5	609.0
70	0	437.5	609.0
80	0	437.5	609.0
90	0	437.5	609.0
100	0	437.5	609.0
110	0	437.5	609.0
120	0	437.5	609.0
130	0	437.5	609.0
140	0	437.5	609.0
150	0	437.5	609.0
160	0	437.5	609.0
170	0	437.5	609.0
180	0	437.5	609.0
190	0	437.5	609.0
200	0	437.5	609.0
210	0	437.5	609.0
220	0	437.5	609.0
230	0	437.5	609.0
240	0	437.5	609.0
250	0	437.5	609.0
260	0	437.5	609.0
270	0	437.5	609.0
280	0	437.5	609.0
290	0	437.5	609.0
300	0	437.5	609.0
310	0	437.5	609.0
320	0	437.5	609.0
330	0	437.5	609.0
340	0	437.5	609.0
350	0	437.5	609.0
360	0	437.5	609.0
370	0	437.5	609.0
380	0	437.5	609.0
390	0	437.5	609.0
400	0	437.5	609.0
410	0	437.5	609.0
420	0	437.5	609.0
430	0	437.5	609.0
0	1	215.5	378.5
10	1	215.5	378.0
20	1	215.5	378.0
30	1	215.5	378.0
40	1	215.5	378.0
50	1	215.5	378.0
60	1	215.5	378.0
70	1	215.5	378.0
80	1	215.5	378.0
90	1	215.5	378.0
100	1	215.5	378.0
110	1	215.5	378.0
120	1	215.5	378.0
130	1	215.5	378.0
140	1	215.5	378.0
150	1	215.5	378.0
160	1	215.5	378.0
170	1	215.5	378.0
180	1	215.5	378.0
190	1	215.5	378.0
200	1	215.5	378.0
210	1	215.5	378.0
220	1	215.5	378.5
230	1	215.5	378.5
240	1	215.5	378.5
250	1	215.5	378.5
260	1	214.5	378.5
270	1	214.5	378.5
280	1	214.5	378.5
290	1	214.5	378.5
300	1	214.5	379.0
310	1	215.5	379.0
320	1	215.5	379.0
330	1	215.5	379.0
340	1	214.5	379.0
350	1	213.5	379.5
360	1	213.5	380.0
370	1	212.5	380.5
380	1	211.5	381.0
390	1	210.5	381.5
400	1	209.5	381.5
410	1	207.5	382.5
420	1	203.0	382.5
430	1	200.0	384.5
0	2	216.5	667.0
10	2	223.5	674.0
20	2	230.5	682.0
30	2	237.5	689.5
40	2	242.0	694.0
50	2	238.0	690.5
60	2	235.0	687.0
70	2	232.0	683.5
80	2	228.5	680.0
90	2	225.5	676.5
100	2	222.5	673.0
110	2	218.5	669.5
120	2	215.5	666.0
130	2	212.5	661.0
140	2	209.5	656.0
150	2	206.5	651.0
160	2	203.5	646.0
170	2	200.5	641.0
180	2	197.5	637.0
190	2	194.5	634.0
200	2	191.5	631.0
210	2	187.5	628.0
220	2	184.5	625.0
230	2	181.5	622.0
240	2	178.5	618.0
250	2	174.5	613.0
260	2	171.5	609.0
270	2	167.5	604.0
280	2	165.5	601.0
290	2	163.5	597.0
300	2	161.5	594.0
310	2	159.5	590.0
320	2	157.5	587.0
330	2	154.5	584.0
340	2	152.5	580.0
350	2	150.5	577.0
360	2	148.5	574.0
370	2	146.5	570.0
380	2	144.5	567.0
390	2	141.5	564.0
400	2	139.5	560.0
410	2	131.5	558.0
420	2	123.5	555.0
430	2	125.5	553.0
0	3	21.0	354.5
10	3	20.0	354.5
20	3	20.0	354.5
30	3	19.0	355.5
40	3	17.0	358.5
50	3	15.0	361.5
60	3	13.0	365.5
70	3	13.0	366.5
80	3	14.0	367.5
90	3	15.0	369.5
100	3	16.0	370.5
110	3	16.0	372.5
120	3	16.0	374.5
130	3	17.0	376.5
140	3	17.0	377.5
150	3	17.0	379.5
160	3	18.0	381.5
170	3	18.0	381.5
180	3	19.0	381.5
190	3	19.0	381.5
200	3	20.0	382.5
210	3	21.0	382.5
220	3	21.0	382.5
230	3	22.0	383.5
240	3	22.0	384.5
250	3	23.0	384.5
260	3	23.0	385.5
270	3	23.0	386.5
280	3	24.0	386.5
290	3	24.0	387.5
300	3	25.0	388.5
310	3	25.0	388.5
320	3	26.0	389.5
330	3	26.0	390.5
340	3	26.0	390.5
350	3	27.0	393.5
360	3	28.0	396.5
370	3	28.0	399.5
380	3	29.0	401.5
390	3	30.0	404.5
400	3	30.0	407.5
410	3	31.0	409.5
420	3	33.0	411.5
430	3	35.0	413.5
0	4	144.0	256.5
10	4	153.5	261.0
20	4	163.0	266.0
30	4	173.5	271.0
40	4	183.0	276.0
50	4	194.0	283.0
60	4	205.0	291.5
70	4	216.0	299.5
80	4	230.5	309.0
90	4	245.5	318.5
100	4	260.5	328.0
110	4	278.5	345.0
120	4	297.0	362.5
130	4	315.5	380.0
140	4	339.5	401.0
150	4	366.0	422.5
160	4	393.5	445.0
170	4	428.0	471.5
180	4	465.0	499.5
190	4	509.0	533.5
200	4	553.0	567.5
210	4	597.0	602.0
220	4	642.0	635.0
230	4	692.0	661.5
240	4	731.5	678.0
250	4	764.5	696.0
260	4	788.0	707.5
270	4	777.5	700.0
280	4	744.5	676.0
290	4	711.0	652.5
300	4	677.5	629.0
310	4	644.0	605.0
320	4	610.5	581.0
330	4	578.0	557.5
340	4	544.5	534.0
350	4	511.0	510.0
360	4	477.5	486.5
370	4	444.5	462.5
380	4	411.0	439.0
390	4	377.5	415.5
400	4	344.5	391.5
410	4	311.0	367.5
420	4	278.0	344.5
430	4	244.5	320.5
0	5	628.0	611.5
10	5	725.0	673.5
20	5	753.5	691.0
30	5	759.5	694.0
40	5	759.5	694.0
50	5	759.5	694.0
60	5	759.5	694.0
70	5	759.5	694.0
80	5	759.5	694.0
90	5	759.5	694.0
100	5	759.5	694.0
110	5	759.5	694.0
120	5	759.5	694.0
130	5	759.5	694.0
140	5	759.5	694.0
150	5	759.5	694.0
160	5	759.5	694.0
170	5	759.5	694.0
180	5	759.5	694.0
190	5	759.5	694.0
200	5	759.5	694.0
210	5	759.5	694.0
220	5	759.5	694.0
230	5	759.5	694.0
240	5	759.5	694.0
250	5	759.5	694.0
260	5	759.5	694.0
270	5	759.5	694.0
280	5	759.5	694.0
290	5	759.5	694.0
300	5	759.5	694.0
310	5	759.5	694.0
320	5	759.5	694.0
330	5	759.5	694.0
340	5	759.5	694.0
350	5	759.5	694.0
360	5	759.5	694.0
370	5	759.5	694.0
380	5	759.5	694.0
390	5	759.5	694.0
400	5	759.5	694.0
410	5	759.5	694.0
420	5	759.5	694.0
430	5	759.5	694.0
0	6	1003.5	649.5
10	6	1003.5	649.5
20	6	1003.5	649.5
30	6	1003.5	649.5
40	6	936.5	613.5
50	6	852.5	567.0
60	6	781.5	527.5
70	6	725.0	494.5
80	6	670.0	462.0
90	6	627.5	439.5
100	6	598.5	420.5
110	6	571.0	402.0
120	6	548.5	385.5
130	6	538.5	375.0
140	6	529.0	364.0
150	6	520.5	354.0
160	6	522.5	345.0
170	6	526.0	336.5
180	6	535.0	329.5
190	6	544.0	325.0
200	6	555.5	321.0
210	6	568.0	318.0
220	6	581.0	313.0
230	6	599.0	303.0
240	6	617.0	298.0
250	6	625.0	296.0
260	6	620.0	296.0
270	6	625.0	295.0
280	6	659.0	290.0
290	6	693.0	284.0
300	6	727.0	278.0
310	6	761.0	272.0
320	6	795.0	266.0
330	6	827.5	260.5
340	6	854.0	255.0
350	6	879.5	250.0
360	6	905.5	244.5
370	6	931.5	239.0
380	6	952.5	233.0
390	6	972.0	227.0
400	6	984.5	222.0
410	6	998.0	217.5
420	6	1032.0	213.0
430	6	1066.5	208.5
