0	0	701.0	37.0
10	0	701.0	37.0
20	0	701.0	37.0
30	0	701.0	37.0
40	0	701.0	37.0
50	0	701.0	37.0
60	0	701.0	37.0
70	0	701.0	37.0
80	0	701.0	37.0
90	0	701.0	37.0
100	0	701.0	37.0
110	0	701.0	37.0
120	0	701.0	37.0
130	0	701.0	37.0
140	0	701.0	37.0
150	0	701.0	37.0
160	0	701.0	37.0
170	0	701.0	37.0
180	0	701.0	37.0
190	0	701.0	37.0
200	0	701.0	37.0
210	0	701.0	37.0
220	0	701.0	37.0
230	0	701.0	37.0
240	0	701.0	37.0
250	0	701.0	37.0
260	0	701.0	37.0
0	1	225.5	273.0
10	1	239.5	274.0
20	1	253.5	275.5
30	1	268.0	276.0
40	1	283.0	276.0
50	1	297.5	275.5
60	1	309.5	275.5
70	1	320.0	275.0
80	1	330.0	274.5
90	1	340.5	272.0
100	1	350.5	266.5
110	1	360.5	261.0
120	1	366.0	260.0
130	1	369.0	258.5
140	1	370.0	254.5
150	1	377.0	249.0
160	1	383.5	243.5
170	1	389.5	239.0
180	1	389.5	239.0
190	1	389.5	239.0
200	1	389.5	239.0
210	1	389.5	239.0
220	1	389.5	239.0
230	1	389.5	239.0
240	1	389.5	239.0
250	1	389.5	239.0
260	1	363.5	256.5
0	2	820.0	306.5
10	2	813.0	288.0
20	2	806.0	270.5
30	2	803.0	255.5
40	2	805.0	244.5
50	2	807.5	234.0
60	2	810.5	222.0
70	2	813.5	208.0
80	2	814.0	195.5
90	2	811.5	185.0
100	2	805.5	174.0
110	2	800.0	164.0
120	2	794.5	153.5
130	2	791.0	146.5
140	2	791.0	147.0
150	2	793.0	150.5
160	2	794.5	153.5
170	2	796.5	157.0
180	2	798.5	160.5
190	2	800.0	164.0
200	2	802.0	167.0
210	2	803.5	170.5
220	2	805.5	174.0
230	2	807.0	177.0
240	2	809.0	180.5
250	2	810.5	184.0
260	2	812.5	187.5
0	3	813.5	199.5
10	3	812.0	190.0
20	3	811.0	180.5
30	3	808.0	172.0
40	3	802.0	164.5
50	3	796.0	157.0
60	3	789.5	150.5
70	3	785.5	146.5
80	3	785.5	146.5
90	3	785.5	146.5
100	3	785.5	146.5
110	3	785.5	146.5
120	3	785.5	146.5
130	3	785.5	146.5
140	3	785.5	146.5
150	3	785.5	146.5
160	3	785.5	146.5
170	3	785.5	146.5
180	3	785.5	146.5
190	3	785.5	146.5
200	3	785.5	146.5
210	3	785.5	146.5
220	3	785.5	146.5
230	3	785.5	146.5
240	3	785.5	146.5
250	3	785.5	146.5
260	3	785.5	146.5
0	4	725.0	180.0
10	4	730.0	177.0
20	4	735.0	174.0
30	4	738.5	171.5
40	4	738.5	168.5
50	4	738.0	165.5
60	4	738.0	160.5
70	4	737.5	156.0
80	4	737.5	151.5
90	4	737.0	147.0
100	4	737.0	142.5
110	4	737.0	138.0
120	4	737.0	133.5
130	4	737.0	126.5
140	4	735.0	117.5
150	4	732.0	114.5
160	4	729.0	112.5
170	4	726.0	110.5
180	4	727.0	114.5
190	4	728.0	118.5
200	4	729.5	122.5
210	4	730.5	126.5
220	4	732.0	130.5
230	4	733.0	135.0
240	4	734.5	139.0
250	4	735.5	143.0
260	4	736.5	147.0
0	5	1098.5	359.5
10	5	1098.5	359.5
20	5	1098.5	359.5
30	5	1098.5	359.5
40	5	1098.5	359.5
50	5	1098.5	359.5
60	5	1098.5	359.5
70	5	1098.5	359.5
80	5	1101.5	361.5
90	5	1103.5	364.5
100	5	1106.5	366.5
110	5	1108.5	368.5
120	5	1111.5	370.5
130	5	1113.5	372.5
140	5	1120.5	382.5
150	5	1134.5	402.5
160	5	1171.5	423.5
170	5	1207.5	442.5
180	5	1217.5	449.5
190	5	1227.5	456.5
200	5	1224.5	455.5
210	5	1206.5	446.5
220	5	1193.5	442.5
230	5	1180.5	439.5
240	5	1173.5	435.5
250	5	1173.5	431.5
260	5	1173.5	427.5
0	6	546.0	228.5
10	6	550.0	228.0
20	6	554.0	228.0
30	6	556.5	228.0
40	6	556.5	228.0
50	6	556.5	228.0
60	6	556.5	228.0
70	6	556.5	228.0
80	6	556.5	228.0
90	6	556.5	228.0
100	6	556.5	228.0
110	6	556.5	228.0
120	6	556.5	228.0
130	6	556.5	228.0
140	6	556.5	228.0
150	6	556.5	228.0
160	6	556.5	228.0
170	6	556.5	228.0
180	6	556.5	228.0
190	6	556.5	228.0
200	6	556.5	228.0
210	6	556.5	228.0
220	6	556.5	228.0
230	6	556.5	228.0
240	6	556.5	228.0
250	6	556.5	228.0
260	6	556.5	228.0
0	7	871.5	255.5
10	7	873.0	255.0
20	7	874.5	255.0
30	7	877.0	257.0
40	7	880.0	263.5
50	7	884.0	270.0
60	7	885.0	276.0
70	7	891.0	279.5
80	7	896.0	279.5
90	7	908.0	287.5
100	7	920.5	295.0
110	7	932.0	302.5
120	7	944.0	310.0
130	7	956.5	318.0
140	7	963.5	323.0
150	7	963.5	324.0
160	7	962.5	324.0
170	7	962.5	325.0
180	7	962.5	326.0
190	7	962.0	327.0
200	7	961.5	328.0
210	7	961.5	329.0
220	7	961.5	329.0
230	7	960.5	330.0
240	7	960.5	331.0
250	7	960.5	337.0
260	7	956.5	336.5
0	8	184.5	498.0
10	8	184.5	498.0
20	8	184.5	498.0
30	8	184.5	498.0
40	8	184.5	498.0
50	8	196.0	499.0
60	8	312.5	509.5
70	8	421.5	517.0
80	8	496.0	516.0
90	8	518.0	516.0
100	8	518.0	516.0
110	8	518.0	516.0
120	8	518.0	516.0
130	8	518.0	516.0
140	8	518.0	516.0
150	8	518.0	516.0
160	8	518.0	516.0
170	8	518.0	516.0
180	8	518.0	516.0
190	8	518.0	516.0
200	8	518.0	516.0
210	8	518.0	516.0
220	8	518.0	516.0
230	8	518.0	516.0
240	8	518.0	516.0
250	8	518.0	516.0
260	8	518.0	516.0
0	9	1086.0	518.5
10	9	1086.0	518.5
20	9	1086.0	518.5
30	9	1086.0	518.5
40	9	1086.0	518.5
50	9	1086.0	518.5
60	9	1086.0	518.5
70	9	1079.0	501.5
80	9	1016.5	425.0
90	9	984.0	350.0
100	9	929.5	308.0
110	9	874.5	267.0
120	9	843.0	257.5
130	9	826.0	245.0
140	9	832.0	226.5
150	9	828.0	225.0
160	9	824.5	223.0
170	9	822.0	222.0
180	9	827.5	222.0
190	9	833.0	222.0
200	9	835.5	221.5
210	9	836.0	220.5
220	9	836.0	219.5
230	9	836.0	218.5
240	9	836.5	217.5
250	9	838.0	217.5
260	9	839.0	220.0
0	10	1068.0	331.0
10	10	1068.0	331.0
20	10	1068.0	331.0
30	10	1068.0	331.0
40	10	1068.0	331.0
50	10	1068.0	331.0
60	10	1068.0	331.0
70	10	1068.0	331.0
80	10	1068.0	331.0
90	10	1068.0	331.0
100	10	1068.0	331.0
110	10	1068.0	331.0
120	10	1068.0	331.0
130	10	1068.0	331.0
140	10	1068.0	332.0
150	10	1070.0	334.0
160	10	1070.0	335.0
170	10	1069.0	336.0
180	10	1068.0	337.0
190	10	1067.0	338.0
200	10	1066.0	339.0
210	10	1065.0	340.0
220	10	1064.0	340.0
230	10	1063.0	341.0
240	10	1062.0	342.0
250	10	1052.0	340.0
260	10	1034.0	335.0
