0	0	851.5	338.0
10	0	783.0	333.5
20	0	714.5	331.0
30	0	648.0	335.5
40	0	604.5	334.5
50	0	560.0	332.5
60	0	516.0	331.0
70	0	481.0	329.5
80	0	454.5	327.5
90	0	429.0	326.5
100	0	415.5	327.5
110	0	394.5	325.5
120	0	379.0	326.0
130	0	368.5	323.5
140	0	357.5	322.0
150	0	346.5	320.5
160	0	340.0	321.0
170	0	327.0	318.5
180	0	317.5	316.5
190	0	309.0	314.0
200	0	316.0	307.5
210	0	329.0	297.5
220	0	324.5	295.5
230	0	321.5	294.0
240	0	319.5	293.5
250	0	318.0	293.5
260	0	318.5	292.5
270	0	319.0	294.5
280	0	318.0	294.0
290	0	317.5	294.0
300	0	317.5	293.5
310	0	316.5	293.5
320	0	316.0	293.0
330	0	316.0	293.0
0	1	219.5	341.0
10	1	216.0	341.0
20	1	212.5	342.0
30	1	209.0	343.0
40	1	205.5	344.0
50	1	202.5	345.0
60	1	199.0	346.0
70	1	195.5	346.5
80	1	192.0	347.5
90	1	189.0	348.5
100	1	185.5	349.0
110	1	182.0	350.0
120	1	178.5	351.0
130	1	175.0	351.5
140	1	172.0	352.5
150	1	168.5	353.5
160	1	165.0	354.5
170	1	161.5	355.5
180	1	158.5	356.5
190	1	224.5	332.5
200	1	267.0	317.5
210	1	275.0	316.0
220	1	280.0	315.0
230	1	280.0	315.0
240	1	280.0	315.5
250	1	280.0	315.5
260	1	280.5	316.5
270	1	280.5	316.5
280	1	280.5	317.0
290	1	280.5	317.0
300	1	281.0	318.0
310	1	281.0	318.0
320	1	281.0	318.5
330	1	281.0	318.5
0	2	923.0	204.5
10	2	923.0	204.5
20	2	923.0	204.5
30	2	923.0	204.5
40	2	923.0	204.5
50	2	923.0	204.5
60	2	923.0	204.5
70	2	923.0	204.5
80	2	923.0	204.5
90	2	923.0	204.5
100	2	923.0	204.5
110	2	923.0	204.5
120	2	923.0	204.5
130	2	923.0	204.5
140	2	923.0	204.5
150	2	923.0	204.5
160	2	923.0	204.5
170	2	923.0	204.5
180	2	923.0	204.5
190	2	923.0	204.5
200	2	923.0	204.5
210	2	923.0	204.5
220	2	923.0	204.5
230	2	923.0	204.5
240	2	923.0	204.5
250	2	923.0	204.5
260	2	923.0	204.5
270	2	923.0	204.5
280	2	923.0	204.5
290	2	923.0	204.5
300	2	923.0	204.5
310	2	923.0	204.5
320	2	923.0	204.5
330	2	923.0	204.5
