0	0	386.0	274.0
10	0	409.0	286.5
20	0	425.5	292.5
30	0	448.5	309.0
40	0	471.5	321.0
50	0	500.5	339.0
60	0	523.0	357.5
70	0	554.5	383.0
80	0	588.0	401.5
90	0	621.5	452.5
100	0	641.5	479.5
110	0	643.0	466.5
0	1	380.0	80.0
10	1	380.0	80.0
20	1	380.0	80.0
30	1	380.0	80.0
40	1	380.0	80.0
50	1	380.0	80.0
60	1	380.0	80.0
70	1	380.0	80.0
80	1	380.0	80.0
90	1	380.0	80.0
100	1	380.0	80.0
110	1	380.0	80.0
0	2	312.0	115.5
10	2	312.0	115.5
20	2	312.0	115.5
30	2	312.0	115.5
40	2	312.0	115.5
50	2	312.0	115.5
60	2	312.0	115.5
70	2	312.0	115.5
80	2	312.0	115.5
90	2	312.0	115.5
100	2	312.0	115.5
110	2	312.0	115.5
0	3	255.5	156.5
10	3	255.5	156.5
20	3	255.5	156.5
30	3	255.5	156.5
40	3	255.5	156.5
50	3	255.5	156.5
60	3	255.5	156.5
70	3	255.5	156.5
80	3	255.5	156.5
90	3	255.5	156.5
100	3	255.5	156.5
110	3	255.5	156.5
0	4	110.0	233.5
10	4	96.0	242.0
20	4	81.0	242.0
30	4	77.0	247.5
40	4	67.5	248.5
50	4	62.5	256.5
60	4	60.0	258.5
70	4	54.0	258.5
80	4	50.0	263.5
90	4	48.5	263.5
100	4	48.5	263.5
110	4	48.5	263.5
0	5	175.0	270.0
10	5	198.0	261.0
20	5	177.0	269.0
30	5	149.0	286.5
40	5	126.0	303.5
50	5	99.0	329.5
60	5	76.0	355.5
70	5	59.0	391.5
80	5	56.5	419.5
90	5	54.5	433.0
100	5	54.5	434.5
110	5	54.5	434.5
0	6	1229.0	383.5
10	6	1229.0	383.5
20	6	1229.0	383.5
30	6	1229.0	383.5
40	6	1150.5	393.0
50	6	1026.5	410.5
60	6	873.0	433.5
70	6	698.5	450.0
80	6	589.0	506.0
90	6	504.0	606.0
100	6	452.5	679.0
110	6	456.5	644.5
0	7	506.0	514.5
10	7	506.0	514.5
20	7	506.0	514.5
30	7	506.0	514.5
40	7	506.0	514.5
50	7	506.0	514.5
60	7	506.0	514.5
70	7	506.0	514.5
80	7	506.0	514.5
90	7	416.0	578.5
100	7	315.0	617.5
110	7	316.0	617.5
0	8	1142.0	644.5
10	8	1142.0	644.5
20	8	1142.0	644.5
30	8	1142.0	644.5
40	8	1142.0	644.5
50	8	1142.0	644.5
60	8	1142.0	644.5
70	8	1142.0	644.5
80	8	1142.0	644.5
90	8	1142.0	644.5
100	8	1142.0	644.5
110	8	1142.0	644.5
0	9	926.5	635.0
10	9	926.5	635.0
20	9	926.5	635.0
30	9	926.5	635.0
40	9	926.5	635.0
50	9	926.5	635.0
60	9	926.5	635.0
70	9	926.5	635.0
80	9	926.5	635.0
90	9	926.5	635.0
100	9	926.5	635.0
110	9	926.5	635.0
0	10	640.0	86.5
10	10	640.0	86.5
20	10	640.0	86.5
30	10	640.0	86.5
40	10	640.0	86.5
50	10	640.0	86.5
60	10	640.0	86.5
70	10	640.0	86.5
80	10	640.0	86.5
90	10	640.0	86.5
100	10	640.0	86.5
110	10	640.0	86.5
0	11	698.5	90.0
10	11	698.5	90.0
20	11	698.5	90.0
30	11	698.5	90.0
40	11	698.5	90.0
50	11	698.5	90.0
60	11	698.5	90.0
70	11	698.5	90.0
80	11	698.5	90.0
90	11	698.5	90.0
100	11	698.5	90.0
110	11	698.5	90.0
0	12	557.0	74.5
10	12	557.0	74.5
20	12	557.0	74.5
30	12	557.0	74.5
40	12	557.0	74.5
50	12	557.0	74.5
60	12	557.0	74.5
70	12	557.0	74.5
80	12	557.0	74.5
90	12	557.0	74.5
100	12	557.0	74.5
110	12	557.0	74.5
0	13	568.5	65.5
10	13	568.5	65.5
20	13	568.5	65.5
30	13	568.5	65.5
40	13	568.5	65.5
50	13	568.5	65.5
60	13	568.5	65.5
70	13	568.5	65.5
80	13	568.5	65.5
90	13	568.5	65.5
100	13	568.5	65.5
110	13	568.5	65.5
