0	0	910.5	108.0
10	0	910.0	108.0
20	0	910.0	108.0
30	0	910.0	108.0
40	0	910.0	108.0
50	0	910.0	108.0
60	0	910.0	108.0
70	0	910.0	108.0
80	0	910.0	108.0
90	0	910.0	108.0
100	0	910.0	108.0
110	0	910.0	108.5
120	0	910.0	108.5
130	0	910.0	108.5
140	0	910.0	108.5
150	0	910.0	108.5
160	0	910.0	109.0
170	0	910.0	109.0
180	0	910.0	109.0
190	0	910.0	109.0
200	0	910.0	109.0
210	0	910.0	109.5
220	0	910.0	109.5
230	0	910.0	109.5
240	0	910.0	109.5
250	0	910.0	109.5
260	0	910.0	109.5
270	0	910.0	109.5
280	0	910.0	109.5
290	0	910.0	109.5
300	0	910.0	109.5
0	1	837.5	140.0
10	1	837.5	140.0
20	1	837.5	140.0
30	1	837.5	140.0
40	1	837.5	140.0
50	1	837.5	140.0
60	1	837.5	140.0
70	1	837.5	140.0
80	1	837.5	140.0
90	1	837.5	140.0
100	1	837.5	140.0
110	1	837.5	140.0
120	1	837.5	140.0
130	1	837.5	140.0
140	1	837.5	140.0
150	1	837.5	140.0
160	1	837.5	140.0
170	1	837.5	140.0
180	1	837.5	140.0
190	1	837.5	140.0
200	1	837.5	140.0
210	1	837.5	140.0
220	1	837.5	140.0
230	1	837.5	140.0
240	1	837.5	140.0
250	1	837.5	140.0
260	1	837.5	140.0
270	1	837.5	140.0
280	1	837.5	140.0
290	1	837.5	140.0
300	1	837.5	140.0
0	2	810.5	199.5
10	2	791.5	220.5
20	2	772.5	241.5
30	2	754.0	263.0
40	2	735.0	284.0
50	2	716.0	305.0
60	2	697.5	327.0
70	2	651.5	357.5
80	2	617.0	382.5
90	2	589.5	412.0
100	2	561.5	441.5
110	2	534.0	471.0
120	2	523.0	483.5
130	2	523.0	484.5
140	2	524.0	485.5
150	2	524.5	487.0
160	2	524.5	488.0
170	2	525.5	489.0
180	2	525.5	490.5
190	2	525.5	491.0
200	2	524.5	491.5
210	2	524.0	492.0
220	2	523.5	492.5
230	2	522.5	493.0
240	2	521.5	493.5
250	2	521.0	493.5
260	2	520.0	494.0
270	2	519.0	494.5
280	2	518.5	495.0
290	2	518.0	495.5
300	2	519.5	489.0
0	3	759.5	427.0
10	3	711.5	468.5
20	3	665.0	517.5
30	3	619.5	570.0
40	3	579.5	602.5
50	3	552.5	624.0
60	3	527.0	661.0
70	3	538.5	644.0
80	3	552.5	624.0
90	3	552.5	624.0
100	3	552.5	624.0
110	3	261.5	632.5
120	3	67.5	639.0
130	3	67.5	639.0
140	3	68.0	639.0
150	3	68.5	639.0
160	3	68.5	639.0
170	3	70.0	639.0
180	3	71.0	639.5
190	3	68.5	639.5
200	3	67.5	638.5
210	3	68.5	638.5
220	3	67.5	638.5
230	3	67.0	638.5
240	3	65.0	638.5
250	3	63.5	639.0
260	3	61.5	639.5
270	3	60.0	640.0
280	3	58.0	640.5
290	3	56.0	641.5
300	3	51.5	642.5
0	4	874.5	344.0
10	4	950.0	342.5
20	4	1025.5	341.5
30	4	1029.5	338.0
40	4	984.5	338.5
50	4	932.0	341.0
60	4	879.0	343.0
70	4	827.0	348.0
80	4	791.0	364.5
90	4	759.5	383.5
100	4	729.5	402.0
110	4	713.0	412.5
120	4	703.5	418.5
130	4	701.5	420.0
140	4	699.5	421.5
150	4	697.5	423.5
160	4	695.0	425.0
170	4	692.5	426.0
180	4	692.5	426.0
190	4	692.5	426.5
200	4	692.0	427.0
210	4	692.0	427.5
220	4	691.0	427.5
230	4	691.0	427.5
240	4	691.0	428.0
250	4	690.5	428.5
260	4	690.0	428.5
270	4	689.5	429.0
280	4	689.5	429.0
290	4	689.5	429.5
300	4	691.0	435.0
0	5	1029.0	138.5
10	5	1029.0	138.5
20	5	1029.0	138.5
30	5	1029.0	138.5
40	5	1029.0	138.5
50	5	1029.0	138.5
60	5	1029.0	138.5
70	5	1029.0	138.5
80	5	1029.0	138.5
90	5	1029.0	138.5
100	5	1029.0	138.5
110	5	1029.0	138.5
120	5	1029.0	138.5
130	5	1029.0	138.5
140	5	1029.0	138.5
150	5	1029.0	138.5
160	5	1029.0	138.5
170	5	1029.0	138.5
180	5	1029.0	138.5
190	5	1029.0	138.5
200	5	1029.0	138.5
210	5	1029.0	138.5
220	5	1029.0	138.5
230	5	1029.0	138.5
240	5	1029.0	138.5
250	5	1029.0	138.5
260	5	1029.0	138.5
270	5	1029.0	138.5
280	5	1029.0	138.5
290	5	1029.0	138.5
300	5	1029.0	138.5
