0	0	294.0	412.5
10	0	292.5	412.5
20	0	291.5	412.5
30	0	290.5	412.5
40	0	289.5	412.5
50	0	288.5	412.5
60	0	287.5	412.5
70	0	286.5	412.5
80	0	285.5	412.5
90	0	284.5	412.5
100	0	283.5	412.5
110	0	282.5	412.5
120	0	281.5	413.5
130	0	271.0	416.5
140	0	242.0	424.5
150	0	194.0	433.5
160	0	148.5	454.5
170	0	100.0	471.5
180	0	70.0	475.5
190	0	39.5	469.0
200	0	39.5	469.0
210	0	39.5	469.0
220	0	39.5	469.0
230	0	39.5	469.0
240	0	39.5	469.0
250	0	39.5	469.0
260	0	39.5	469.0
0	1	439.0	413.5
10	1	437.0	413.5
20	1	436.0	413.5
30	1	435.0	413.5
40	1	434.0	413.5
50	1	433.0	413.5
60	1	431.0	413.5
70	1	430.0	413.5
80	1	429.0	413.5
90	1	428.0	413.5
100	1	427.0	413.5
110	1	422.0	416.5
120	1	397.0	429.5
130	1	380.5	438.5
140	1	342.0	450.5
150	1	291.5	464.5
160	1	250.5	481.5
170	1	195.5	497.5
180	1	134.5	524.5
190	1	90.0	544.0
200	1	61.0	564.0
210	1	26.5	580.0
220	1	26.5	580.0
230	1	26.5	580.0
240	1	26.5	580.0
250	1	26.5	580.0
260	1	26.5	580.0
0	2	568.5	376.0
10	2	567.0	375.0
20	2	565.5	375.0
30	2	565.0	375.0
40	2	563.5	374.5
50	2	562.5	374.5
60	2	561.5	374.0
70	2	560.5	374.0
80	2	559.0	373.5
90	2	558.5	373.5
100	2	557.0	373.5
110	2	556.5	373.5
120	2	553.0	374.5
130	2	550.5	375.5
140	2	548.0	376.5
150	2	545.5	378.5
160	2	543.5	380.5
170	2	541.5	383.0
180	2	540.5	386.0
190	2	525.0	385.0
200	2	510.0	389.0
210	2	504.0	401.0
220	2	494.0	402.0
230	2	476.5	409.0
240	2	446.0	417.0
250	2	428.5	422.5
260	2	394.0	442.0
0	3	646.0	324.5
10	3	645.0	324.5
20	3	644.5	324.5
30	3	644.5	324.5
40	3	644.0	324.5
50	3	644.0	324.5
60	3	643.5	324.5
70	3	643.5	324.5
80	3	643.0	324.5
90	3	643.0	324.5
100	3	642.5	324.5
110	3	642.5	324.5
120	3	642.0	324.5
130	3	641.5	324.5
140	3	641.5	324.5
150	3	641.0	324.5
160	3	641.0	324.5
170	3	640.5	324.5
180	3	640.5	324.5
190	3	640.0	324.5
200	3	640.0	324.5
210	3	639.5	324.5
220	3	639.5	325.5
230	3	639.5	325.5
240	3	639.5	325.5
250	3	639.5	325.5
260	3	639.5	325.5
0	4	738.0	311.0
10	4	738.0	311.0
20	4	738.0	311.0
30	4	738.0	311.0
40	4	738.0	311.0
50	4	738.0	311.0
60	4	738.0	311.0
70	4	738.0	311.0
80	4	738.0	311.0
90	4	738.0	311.0
100	4	738.0	311.0
110	4	738.0	311.0
120	4	738.0	311.0
130	4	738.0	311.0
140	4	738.0	311.0
150	4	738.0	311.0
160	4	738.0	311.0
170	4	738.0	311.0
180	4	738.0	311.0
190	4	738.0	311.0
200	4	738.0	311.0
210	4	738.0	311.0
220	4	738.0	311.0
230	4	738.0	311.0
240	4	738.0	311.0
250	4	738.0	311.0
260	4	738.0	311.0
0	5	789.5	287.5
10	5	789.5	287.5
20	5	789.5	287.5
30	5	789.5	287.5
40	5	789.5	287.5
50	5	789.5	287.5
60	5	789.5	287.5
70	5	789.5	287.5
80	5	789.5	287.5
90	5	789.5	287.5
100	5	789.5	287.5
110	5	789.5	287.5
120	5	789.5	287.5
130	5	789.5	287.5
140	5	789.5	287.5
150	5	789.5	287.5
160	5	789.5	287.5
170	5	789.5	287.5
180	5	789.5	287.5
190	5	789.5	287.5
200	5	789.5	287.5
210	5	789.5	287.5
220	5	789.5	287.5
230	5	789.5	287.5
240	5	789.5	287.5
250	5	789.5	287.5
260	5	789.5	287.5
0	6	837.5	271.5
10	6	836.5	270.5
20	6	835.5	269.5
30	6	834.5	269.5
40	6	833.5	268.5
50	6	832.5	267.5
60	6	831.5	267.5
70	6	830.5	266.5
80	6	830.5	266.5
90	6	829.5	265.5
100	6	828.5	264.5
110	6	827.5	264.5
120	6	826.5	263.5
130	6	825.5	262.5
140	6	824.5	262.5
150	6	823.5	261.5
160	6	823.5	261.5
170	6	823.5	261.5
180	6	823.5	261.5
190	6	823.5	261.5
